inst	noh	mks	cst
PARM	84.3126	340.8	212578.8398
PARM	20.8191	404.3	206128.8213
PARM	60.3118	364.8	210077.357
PARM	107.5516	317.6	215216.4644
PARM	95.1021	330.0	213867.4207
PARM	80.7181	344.4	212213.9559
PARM	81.0061	344.1	212272.6667
PARM	30.5794	394.6	207083.725
PARM	89.4991	335.6	213116.8689
PARM	56.9079	368.2	209671.1672
PARM	117.4125	307.7	216431.5303
PARM	29.603	395.5	207035.8361
PARM	76.7058	348.4	211758.418
PARM	76.0233	349.1	211697.994
PARM	43.0212	382.1	208327.4
PARM	82.1954	342.9	212338.3296
PARM	113.403	311.7	215972.4515
PARM	67.9035	357.2	210810.7241
PARM	22.4225	402.7	206291.4529
PARM	82.9966	342.1	212406.2031
PARM	97.3281	327.8	214098.1967
PARM	53.2029	371.9	209345.9344
PARM	100.7505	324.4	214512.156
PARM	117.9427	307.2	216474.0621
PARM	55.4318	369.7	209602.5704
PARM	115.7913	309.3	216295.1293
PARM	91.1267	334.0	213456.8212
PARM	22.1709	403.0	206252.1699
PARM	35.0688	390.1	207533.481
PARM	68.5013	356.6	211143.637
PARM	77.7111	347.4	211961.8682
PARM	99.903	325.2	214514.3408
PARM	24.662	400.5	206512.7086
PARM	20.4014	404.7	206119.6885
PARM	67.9173	357.2	210808.1429
PARM	32.5261	392.6	207291.8412
PARM	113.6014	311.5	216028.1051
PARM	83.2829	341.9	212467.1027
PARM	99.4012	325.7	214399.5994
PARM	53.7989	371.3	209407.205
PARM	46.6267	378.5	208695.2224
PARM	41.9658	383.2	208156.5219
PARM	121.7275	303.4	217006.9845
PARM	11.6051	413.5	205228.2103
PARM	13.9795	411.2	205479.2629
PARM	53.5165	371.6	209464.1326
PARM	67.7118	357.4	210776.3805
PARM	56.1388	369.0	209737.1431
PARM	86.0038	339.1	212913.9774
PARM	93.5015	331.6	213751.911
PARM	16.0184	409.1	205671.6428
PARM	98.4181	326.7	214276.654
PARM	101.702	323.4	214694.962
PARM	14.002	411.1	205467.7094
PARM	17.0024	408.1	205757.6642
PARM	97.9431	327.2	214146.0094
PARM	14.7366	410.4	205560.5282
PARM	50.8183	374.3	209161.5983
PARM	19.4134	405.7	205999.5374
PARM	110.3043	314.8	215623.3826
PARM	44.8485	380.3	208549.6456
PARM	97.2969	327.8	214114.5865
PARM	92.7278	332.4	213585.2261
PARM	116.899	308.2	216405.3034
PARM	76.8187	348.3	211654.2377
PARM	95.918	329.2	213937.2887
PARM	15.6216	409.5	205629.0038
PARM	20.7417	404.4	206113.3238
PARM	82.1158	343.0	212278.3093
PARM	114.4056	310.7	216112.9732
PARM	72.4122	352.7	211284.213
PARM	89.089	336.1	213110.4356
PARM	40.0051	385.1	208076.1249
PARM	77.9023	347.2	211810.5959
PARM	117.7008	307.4	216491.6145
PARM	87.9112	337.2	213133.7676
PARM	43.9038	381.2	208499.4924
PARM	121.451	303.7	216925.5818
PARM	47.1251	378.0	208796.413
PARM	41.0592	384.1	208177.7874
PARM	111.5978	313.5	215834.7192
PARM	65.8873	359.2	210646.412
PARM	90.6341	334.5	213318.5525
PARM	91.2101	333.9	213447.7956
PARM	113.3011	311.8	216009.6507
PARM	28.9681	396.2	206947.3161
PARM	75.1447	350.0	211569.9099
PARM	17.9105	407.2	205857.0936
PARM	92.1193	333.0	213490.3184
PARM	36.9366	388.2	207692.643
PARM	27.4999	397.6	206776.1606
PARM	86.3118	338.8	212955.7145
PARM	46.1356	379.0	208598.5429
PARM	96.8321	328.3	213918.0066
PARM	71.338	353.8	211123.7675
PARM	47.4043	377.7	208833.9724
PARM	91.6214	333.5	213290.8486
PARM	28.3173	396.8	206885.5451
PARM	42.0641	383.1	208231.4429
PARM	60.3076	364.8	210108.4754
PARM	33.0042	392.1	207341.3615
PARM	70.8352	354.3	211134.3745
PARM	71.6147	353.5	211177.2166
PARM	15.6391	409.5	205626.6925
PARM	16.5961	408.6	205705.3011
PARM	17.8995	407.2	205879.2147
PARM	42.0387	383.1	208252.0895
PARM	56.5033	368.6	209792.0216
PARM	39.7222	385.4	208005.3231
PARM	120.225	304.9	216793.8411
PARM	84.2145	340.9	212539.0761
PARM	65.1111	360.0	210519.0202
PARM	97.5263	327.6	214155.1482
PARM	19.9257	405.2	206053.0279
PARM	98.9353	326.2	214273.1294
PARM	93.7889	331.4	213638.7611
PARM	98.4142	326.7	214334.8162
PARM	65.8111	359.3	210580.2301
PARM	78.8424	346.3	211988.8891
PARM	32.3456	392.8	207257.3005
PARM	103.2043	321.9	214821.9897
PARM	120.4424	304.7	216792.4529
PARM	50.9036	374.2	209150.7379
PARM	94.4528	330.7	213701.7142
PARM	106.4455	318.7	215163.965
PARM	112.518	312.6	215915.6288
PARM	78.315	346.8	211949.5315
PARM	47.4139	377.7	208771.6054
PARM	74.7002	350.4	211570.542
PARM	89.0395	336.1	213201.6911
PARM	75.2462	349.9	211639.8645
PARM	94.6052	330.5	213817.4333
PARM	116.1993	308.9	216297.7179
PARM	117.701	307.4	216482.3145
PARM	117.309	307.8	216455.6644
PARM	52.6023	372.5	209331.3915
PARM	108.0043	317.1	215478.6875
PARM	22.2013	402.9	206270.4299
PARM	103.5008	321.6	214909.4025
PARM	22.4116	402.7	206308.0952
PARM	24.4074	400.7	206480.6924
PARM	24.0218	401.1	206482.4524
PARM	20.9275	404.2	206156.7963
PARM	89.2234	335.9	213107.3307
PARM	87.0027	338.1	212881.7893
PARM	57.4234	367.7	209750.8207
PARM	90.0067	335.1	213278.8768
PARM	85.9081	339.2	212863.2789
PARM	34.8087	390.3	207597.5011
PARM	64.6259	360.5	210485.787
PARM	121.3803	303.8	216932.4621
PARM	102.4544	322.7	214680.2133
PARM	100.7975	324.3	214505.5475
PARM	104.9435	320.2	215015.1951
PARM	90.0548	335.1	213146.7969
PARM	76.0792	349.1	211664.0829
PARM	58.6227	366.5	209946.213
PARM	59.3576	365.8	209897.2006
PARM	100.1469	325.0	214448.0601
PARM	122.2253	302.9	216987.9222
PARM	85.6459	339.5	212667.1268
PARM	98.4329	326.7	214193.4787
PARM	70.0106	355.1	211096.7999
PARM	31.6292	393.5	207215.2554
PARM	105.0014	320.1	215086.7444
PARM	27.3123	397.8	206819.0519
PARM	70.452	354.7	211047.5849
PARM	75.6059	349.5	211591.8027
PARM	40.7022	384.4	208147.3127
PARM	22.8066	402.3	206337.8868
PARM	52.6195	372.5	209304.6665
PARM	41.1056	384.0	208224.5273
PARM	109.4173	315.7	215501.8032
PARM	93.1062	332.0	213645.6573
PARM	107.7584	317.4	215293.0216
PARM	35.7147	389.4	207601.7744
PARM	104.0774	321.1	214859.9618
PARM	83.8512	341.3	212445.7049
PARM	21.2021	403.9	206183.9806
PARM	64.3654	360.8	210520.8204
PARM	54.9432	370.2	209540.2256
PARM	106.6219	318.5	215173.9732
PARM	26.4079	398.7	206705.6106
PARM	27.9117	397.2	206831.6777
PARM	110.8108	314.3	215657.4607
PARM	74.402	350.7	211474.0461
PARM	107.0251	318.1	215253.1361
PARM	37.9027	387.2	207885.4554
PARM	71.7156	353.4	211176.9839
PARM	23.2319	401.9	206375.7395
PARM	112.8093	312.3	215910.348
PARM	60.3899	364.8	210032.341
PARM	56.629	368.5	209617.7091
PARM	81.7798	343.4	212252.6156
PARM	116.0128	309.1	216268.662
PARM	106.1001	319.0	215124.7843
PARM	86.8163	338.3	213003.5769
PARM	89.6201	335.5	213196.5575
PARM	29.9181	395.2	207057.9388
PARM	109.0675	316.1	215458.3156
PARM	76.5727	348.6	211649.9639
PARM	76.9306	348.2	211727.0612
PARM	60.8209	364.3	210148.6697
PARM	92.6101	332.5	213567.1112
PARM	28.2018	396.9	206891.9936
PARM	46.4043	378.7	208753.7455
PARM	47.7233	377.4	208822.659
PARM	50.5177	374.6	209031.1589
PARM	66.0016	359.1	210720.6536
PARM	49.4214	375.7	208992.7741
PARM	97.2353	327.9	214157.9612
PARM	107.3155	317.8	215348.7237
PARM	54.116	371.0	209439.4161
PARM	54.1074	371.0	209562.3511
PARM	72.6155	352.5	211334.1024
PARM	111.8354	313.3	215770.1456
PARM	71.9134	353.2	211388.8466
PARM	94.1444	331.0	213677.24
PARM	51.6017	373.5	209209.2929
PARM	97.1123	328.0	214083.0633
PARM	33.1133	392.0	207377.8263
PARM	77.748	347.4	211768.6478
PARM	96.6243	328.5	213943.5527
PARM	108.7858	316.4	215394.588
PARM	31.2142	393.9	207172.1867
PARM	36.9108	388.2	207758.2175
PARM	37.8309	387.3	207804.1029
PARM	96.3646	328.8	213935.0462
PARM	65.5087	359.6	210626.4307
PARM	44.77	380.4	208493.631
PARM	74.5071	350.6	211510.1196
PARM	53.4229	371.7	209373.3939
PARM	77.5033	347.6	211808.8738
PARM	28.4024	396.7	206934.5228
PARM	90.3025	334.8	213399.7044
PARM	36.6148	388.5	207716.6555
PARM	87.2036	337.9	212932.429
PARM	115.1986	310.0	216180.1072
PARM	101.8824	323.3	214597.0794
PARM	56.7052	368.4	209808.7991
PARM	42.959	382.2	208345.9786
PARM	105.9022	319.2	215148.4014
PARM	47.1378	378.0	208736.2506
PARM	35.9357	389.2	207617.681
PARM	66.8074	358.3	210684.5324
PARM	16.8077	408.3	205741.6708
PARM	112.1463	313.0	215773.0615
PARM	19.8126	405.3	206045.4741
PARM	70.7029	354.4	211074.3541
PARM	113.0416	312.1	215920.0932
PARM	58.7342	366.4	209876.0085
PARM	65.9276	359.2	210578.0595
PARM	68.309	356.8	210925.1509
PARM	95.036	330.1	213723.9808
PARM	92.8074	332.3	213635.7965
PARM	56.0359	369.1	209603.5872
PARM	81.8639	343.3	212257.504
PARM	78.9194	346.2	211967.6574
PARM	60.6054	364.5	210079.5861
PARM	84.6243	340.5	212590.8724
PARM	52.5252	372.6	209240.16
PARM	104.9353	320.2	215025.8149
PARM	56.4487	368.7	209756.8341
PARM	107.1856	318.0	215202.215
PARM	61.6031	363.5	210199.8711
PARM	75.5378	349.6	211682.1139
PARM	82.3805	342.8	212337.916
PARM	31.4019	393.7	207241.0683
PARM	67.3073	357.8	210972.5032
PARM	58.1597	367.0	209832.1034
PARM	115.917	309.2	216196.3529
PARM	116.9572	308.2	216356.4486
PARM	80.6613	344.5	212121.6509
PARM	16.7515	408.4	205762.3834
PARM	54.9288	370.2	209723.7161
PARM	70.0975	355.0	211401.2938
PARM	84.0973	341.0	212683.7368
PARM	94.7112	330.4	213684.726
PARM	73.6371	351.5	211467.7911
PARM	70.3998	354.7	211216.6987
PARM	58.4648	366.7	209844.4343
PARM	92.5259	332.6	213610.8213
PARM	12.5372	412.6	205335.885
PARM	120.2328	304.9	216787.3377
PARM	14.688	410.5	205549.6637
PARM	60.0257	365.1	210080.9404
PARM	28.0002	397.1	206851.6335
PARM	78.6063	346.5	211933.4062
PARM	117.4065	307.7	216458.934
PARM	61.4346	363.7	210162.9948
PARM	17.1042	408.0	205789.0981
PARM	56.7434	368.4	209720.571
PARM	58.0025	367.1	209921.2557
PARM	40.9253	384.2	208141.9403
PARM	118.9716	306.2	216594.2591
PARM	31.6019	393.5	207273.7473
PARM	75.7153	349.4	211696.21
PARM	16.2082	408.9	205703.878
PARM	35.1027	390.0	207582.6666
PARM	22.4068	402.7	206335.2849
PARM	114.4614	310.7	216093.5961
PARM	100.5487	324.6	214473.5407
PARM	43.6997	381.4	208452.4376
PARM	22.5205	402.6	206327.1759
PARM	39.6781	385.5	207997.727
PARM	34.3983	390.7	207569.7022
PARM	40.1136	385.0	208074.7809
PARM	52.9186	372.2	209303.1767
PARM	111.7528	313.4	215783.6874
PARM	107.7041	317.4	215351.1682
PARM	103.0055	322.1	214781.4227
PARM	90.8409	334.3	213318.2595
PARM	36.1036	389.0	207603.9414
PARM	35.551	389.6	207675.0902
PARM	70.4189	354.7	211068.2142
PARM	102.5098	322.6	214744.3805
PARM	60.4876	364.7	210185.0374
PARM	85.3133	339.8	212762.0143
PARM	116.7114	308.4	216402.1867
PARM	52.4062	372.7	209287.1637
PARM	44.6444	380.5	208471.034
PARM	106.0305	319.1	215132.0594
PARM	68.8203	356.3	210914.3488
PARM	66.621	358.5	210693.733
PARM	20.4448	404.7	206108.5649
PARM	107.1345	318.0	215297.4791
PARM	95.1111	330.0	213856.8735
PARM	35.7977	389.3	207658.1293
PARM	67.0535	358.1	210771.8362
PARM	55.1799	370.0	209527.1444
PARM	97.7291	327.4	214048.4057
PARM	44.9533	380.2	208534.987
PARM	88.8049	336.3	213267.0062
PARM	115.1006	310.0	216194.7676
PARM	74.2032	350.9	211579.6361
PARM	55.4074	369.7	209615.2043
PARM	94.4047	330.7	213763.1654
PARM	65.604	359.5	210553.7888
PARM	107.3442	317.8	215264.1461
PARM	12.99	412.2	205366.0646
PARM	123.0277	302.1	217103.6779
PARM	50.6249	374.5	209114.5037
PARM	68.1288	357.0	210797.5198
PARM	69.5208	355.6	210935.7234
PARM	51.7024	373.4	209125.0486
PARM	46.602	378.5	208709.2209
PARM	32.0041	393.1	207311.6646
PARM	17.445	407.7	205823.9273
PARM	20.6234	404.5	206116.2614
PARM	31.8068	393.3	207265.6634
PARM	84.1052	341.0	212464.0942
PARM	121.6276	303.5	216914.9148
PARM	41.9327	383.2	208230.1934
PARM	15.7469	409.4	205641.078
PARM	70.4606	354.7	211033.9125
PARM	113.7026	311.4	216057.2315
PARM	96.5074	328.6	214115.0441
PARM	44.0834	381.1	208405.2774
PARM	105.6027	319.5	215104.6546
PARM	83.3933	341.8	212449.2883
PARM	76.7399	348.4	211741.7702
PARM	114.8351	310.3	216095.0863
PARM	21.6834	403.5	206224.7666
PARM	96.1641	329.0	213963.345
PARM	70.1198	355.0	211149.1795
PARM	121.5207	303.6	216974.1799
PARM	64.6424	360.5	210406.7326
PARM	80.6689	344.5	212079.0904
PARM	41.6055	383.5	208201.5955
PARM	77.1006	348.0	211880.0072
PARM	94.686	330.5	213724.7431
PARM	65.716	359.4	210589.2241
PARM	72.4429	352.7	211271.6106
PARM	77.6207	347.5	211840.5628
PARM	89.4506	335.7	213125.3785
PARM	90.3177	334.8	213244.7972
PARM	89.0426	336.1	213184.5945
PARM	61.2739	363.9	210143.8858
PARM	116.5059	308.6	216314.1747
PARM	39.5068	385.6	208066.2976
PARM	97.056	328.1	214021.2483
PARM	102.042	323.1	214647.4493
PARM	78.9343	346.2	211942.4961
PARM	60.0422	365.1	209969.7683
PARM	87.003	338.1	212811.9267
PARM	120.9026	304.2	216898.5037
PARM	27.1389	398.0	206766.3786
PARM	111.5165	313.6	215753.8096
PARM	40.2062	384.9	208145.4019
PARM	71.3067	353.8	211229.51
PARM	39.0002	386.1	207947.6712
PARM	15.3226	409.8	205594.1187
PARM	40.2242	384.9	208107.3221
PARM	36.0251	389.1	207597.2124
PARM	94.9452	330.2	213741.9809
PARM	119.8651	305.3	216722.6353
PARM	69.9711	355.2	211019.378
PARM	118.1121	307.0	216546.5046
PARM	72.3322	352.8	211204.3139
PARM	21.8041	403.3	206256.8096
PARM	108.3137	316.8	215396.3125
PARM	56.352	368.8	209582.1832
PARM	67.424	357.7	210855.883
PARM	45.2389	379.9	208586.6546
PARM	42.8156	382.3	208343.9852
PARM	89.2088	335.9	213260.0753
PARM	74.7031	350.4	211570.515
PARM	44.708	380.4	208551.5312
PARM	66.7921	358.4	210652.3103
PARM	27.2492	397.9	206771.9962
PARM	52.5066	372.6	209324.978
PARM	112.2551	312.9	215829.8245
PARM	48.8773	376.3	208892.1288
PARM	105.3302	319.8	215082.7924
PARM	84.8066	340.3	212654.353
PARM	71.1479	354.0	211156.3555
PARM	103.6169	321.5	214854.1332
PARM	24.1927	400.9	206465.1917
PARM	86.1006	339.0	212800.4525
PARM	41.1893	384.0	208177.7155
PARM	84.3278	340.8	212447.632
PARM	68.5081	356.6	210804.1613
PARM	106.205	318.9	215184.0674
PARM	48.6053	376.5	208916.9304
PARM	43.0622	382.1	208303.0461
PARM	27.7013	397.4	206817.9273
PARM	16.3721	408.8	205698.3079
PARM	87.8889	337.3	212912.3262
PARM	59.4119	365.7	209926.0631
PARM	75.5913	349.6	211665.1857
PARM	57.3348	367.8	209824.5095
PARM	109.7291	315.4	215587.6463
PARM	24.7337	400.4	206570.4509
PARM	58.5109	366.6	209836.9778
PARM	85.4357	339.7	212747.1959
PARM	61.9123	363.2	210134.8628
PARM	110.8007	314.3	215658.5327
PARM	37.7998	387.3	207806.82
PARM	65.0242	360.1	210501.7616
PARM	62.105	363.0	210173.6932
PARM	38.0137	387.1	207861.9339
PARM	63.0197	362.1	210241.7989
PARM	63.9192	361.2	210369.3446
PARM	30.076	395.1	207053.0762
PARM	105.7774	319.4	215117.4829
PARM	107.4097	317.7	215324.1817
PARM	94.2083	330.9	213788.63
PARM	18.4276	406.7	205885.1503
PARM	64.0978	361.0	210363.6862
PARM	19.5394	405.6	206004.8655
PARM	42.207	382.9	208322.2588
PARM	119.6016	305.5	216730.4066
PARM	105.4498	319.7	215055.7951
PARM	33.5017	391.6	207405.6441
PARM	89.1276	336.0	213131.1025
PARM	72.6235	352.5	211325.6328
PARM	32.7134	392.4	207316.2858
PARM	23.0088	402.1	206354.5902
PARM	28.7045	396.4	206930.9084
PARM	101.9156	323.2	214731.8246
PARM	36.8082	388.3	207754.6072
PARM	75.5286	349.6	211700.082
PARM	29.3097	395.8	206998.7878
PARM	117.2194	307.9	216445.5135
PARM	90.4524	334.7	213229.2907
PARM	34.8317	390.3	207537.3239
PARM	98.3916	326.8	214226.1344
PARM	26.4923	398.7	206680.5595
PARM	87.3416	337.8	212922.7093
PARM	26.0057	399.1	206645.2176
PARM	118.2673	306.9	216525.6766
PARM	91.804	333.3	213403.3498
PARM	99.1115	326.0	214336.5492
PARM	66.0104	359.1	210595.1797
PARM	64.4529	360.7	210466.9857
PARM	116.3046	308.8	216351.2275
PARM	26.9182	398.2	206755.0514
PARM	30.6342	394.5	207129.347
PARM	25.0317	400.1	206550.3942
PARM	78.035	347.1	212031.4027
PARM	34.2805	390.9	207480.5169
PARM	100.5343	324.6	214488.6716
PARM	49.7919	375.4	208993.5296
PARM	57.2996	367.8	209844.462
PARM	102.2389	322.9	214582.6208
PARM	43.7012	381.4	208399.1884
PARM	84.597	340.6	212560.8601
PARM	70.9951	354.1	211215.9079
PARM	85.0358	340.1	212662.567
PARM	48.0134	377.1	208896.1797
PARM	22.6048	402.5	206304.6271
PARM	38.7171	386.4	207917.9149
PARM	85.8124	339.3	212804.0058
PARM	30.1226	395.0	207062.31
PARM	50.4003	374.7	209159.0212
PARM	56.4065	368.7	209795.6041
PARM	110.3027	314.8	215675.2616
PARM	40.0133	385.1	208022.4668
PARM	36.315	388.8	207656.3884
PARM	109.2284	315.9	215489.8771
PARM	42.2151	382.9	208273.0976
PARM	27.412	397.7	206778.6623
PARM	79.3199	345.8	212065.6628
PARM	70.8354	354.3	211114.745
PARM	38.2084	386.9	207878.338
PARM	28.2133	396.9	206870.7559
PARM	101.6254	323.5	214689.1009
PARM	62.7889	362.4	210293.1069
PARM	119.9292	305.2	216715.2826
PARM	14.5678	410.6	205530.8862
PARM	41.1614	384.0	208208.9456
PARM	86.4635	338.7	212829.6139
PARM	101.5373	323.6	214628.4963
PARM	118.6063	306.5	216588.6976
PARM	70.2055	354.9	211003.0994
PARM	42.9761	382.2	208332.1034
PARM	27.9403	397.2	206820.4561
PARM	114.1429	311.0	216045.6714
PARM	108.8999	316.2	215440.3562
PARM	71.533	353.6	211182.1142
PARM	73.8934	351.3	211408.3246
PARM	88.7106	336.4	213117.2772
PARM	88.1293	337.0	213008.9278
PARM	117.6175	307.5	216476.875
PARM	77.4226	347.7	211763.5485
PARM	40.2465	384.9	208051.0569
PARM	112.6516	312.5	215871.1379
PARM	19.1034	406.0	205975.9456
PARM	32.9395	392.2	207367.5105
PARM	47.9684	377.2	208840.6818
PARM	67.6031	357.5	210711.1449
PARM	111.8092	313.3	215794.546
PARM	103.0327	322.1	214753.5166
PARM	76.1267	349.0	211686.3038
PARM	108.1282	317.0	215352.5884
PARM	111.4397	313.7	215733.0533
PARM	78.1082	347.0	211829.4843
PARM	22.3544	402.8	206282.504
PARM	112.3024	312.8	215850.1653
PARM	63.1038	362.0	210439.4657
PARM	47.309	377.8	208844.0073
PARM	104.2184	320.9	214908.1896
PARM	72.5331	352.6	211288.8962
PARM	82.8031	342.3	212484.3243
PARM	47.815	377.3	208850.7367
PARM	83.405	341.7	212564.8187
PARM	116.1083	309.0	216286.3804
PARM	39.3014	385.8	207975.8262
PARM	59.4014	365.7	209984.4478
PARM	36.4445	388.7	207671.4028
PARM	81.7084	343.4	212378.4626
PARM	66.7072	358.4	210775.2379
PARM	115.4518	309.7	216182.3149
PARM	82.1061	343.0	212466.0002
PARM	34.9003	390.2	207590.1179
PARM	72.5191	352.6	211366.101
PARM	61.0217	364.1	210219.8052
PARM	46.7279	378.4	208695.0924
PARM	110.6294	314.5	215674.6247
PARM	59.3217	365.8	210024.004
PARM	32.7035	392.4	207318.6156
PARM	82.4159	342.7	212532.2224
PARM	31.1586	394.0	207166.6364
PARM	78.6991	346.4	212182.1188
PARM	38.4181	386.7	207922.1866
PARM	49.3911	375.8	208945.8167
PARM	105.1193	320.0	215027.3353
PARM	58.5075	366.6	209902.8039
PARM	63.9985	361.1	210444.6219
PARM	82.5984	342.5	212419.2998
PARM	39.1176	386.0	207953.3161
PARM	60.9016	364.2	210169.8726
PARM	44.966	380.2	208533.9513
PARM	122.3338	302.8	216986.4494
PARM	54.3061	370.8	209439.343
PARM	101.9277	323.2	214671.1105
PARM	73.354	351.8	211365.0475
PARM	31.3201	393.8	207176.2357
PARM	107.4232	317.7	215287.4529
PARM	58.3083	366.8	209889.3153
PARM	106.8466	318.3	215150.4969
PARM	68.1986	356.9	210949.941
PARM	44.6262	380.5	208505.3212
PARM	21.2272	403.9	206183.6998
PARM	41.1998	383.9	208137.5805
PARM	62.237	362.9	210153.7137
PARM	57.3337	367.8	209828.1637
PARM	49.4294	375.7	208969.2264
PARM	22.3183	402.8	206296.8846
PARM	34.6179	390.5	207490.1751
PARM	46.4145	378.7	208644.9761
PARM	35.0074	390.1	207535.7038
PARM	43.1524	382.0	208328.5961
PARM	102.1952	322.9	214724.1248
PARM	97.0111	328.1	214133.2343
PARM	94.2451	330.9	213721.7236
PARM	22.9023	402.2	206335.0805
PARM	25.0115	400.1	206553.8665
PARM	29.6034	395.5	206972.2979
PARM	17.5019	407.6	205807.875
PARM	56.2034	368.9	209672.8278
PARM	41.2728	383.9	208128.0411
PARM	113.8801	311.3	215997.2281
PARM	75.2058	349.9	211645.2502
PARM	85.6023	339.5	212818.2543
PARM	115.822	309.3	216237.9159
PARM	90.5074	334.6	213286.2011
PARM	113.2365	311.9	215940.0593
PARM	90.2009	334.9	213428.3537
PARM	69.2158	355.9	210854.9608
PARM	75.1031	350.0	211621.4654
PARM	59.1375	366.0	209938.9007
PARM	106.347	318.8	215148.7576
PARM	35.9248	389.2	207663.9647
PARM	96.1014	329.0	214011.3089
PARM	111.606	313.5	215816.6067
PARM	45.0138	380.1	208585.5819
PARM	47.9528	377.2	208880.3238
PARM	76.6021	348.5	211782.3904
PARM	74.3056	350.8	211673.8033
PARM	90.9112	334.2	213321.9846
PARM	92.2579	332.9	213510.6026
PARM	113.0185	312.1	215924.7178
PARM	109.8256	315.3	215572.2158
PARM	77.6194	347.5	211841.0976
PARM	47.2046	377.9	208794.3952
PARM	114.0091	311.1	216028.3428
PARM	110.4259	314.7	215614.5411
PARM	74.2091	350.9	211445.5881
PARM	56.4554	368.7	209668.9169
PARM	79.2301	345.9	211986.5209
PARM	88.4736	336.7	213057.6294
PARM	61.1749	364.0	210046.4093
PARM	112.0446	313.1	215746.9641
PARM	99.0132	326.1	214321.6905
PARM	91.9994	333.1	213410.5599
PARM	111.9709	313.2	215806.7659
PARM	96.5168	328.6	213970.1961
PARM	15.9412	409.2	205661.7332
PARM	69.0458	356.1	210928.2428
PARM	38.7818	386.4	207877.6415
PARM	88.71	336.4	213250.0855
PARM	16.301	408.8	205728.7166
PARM	17.2621	407.9	205788.3401
PARM	101.5982	323.5	214727.3779
PARM	80.9037	344.2	212214.04
PARM	17.9153	407.2	205853.6107
PARM	93.5064	331.6	213659.3198
PARM	100.1319	325.0	214560.9508
PARM	64.7031	360.4	210559.832
PARM	81.601	343.5	212296.4073
PARM	62.0021	363.1	210177.4993
PARM	78.3033	346.8	211975.1684
PARM	36.5288	388.6	207723.3429
PARM	56.6133	368.5	209687.3705
PARM	102.9122	322.2	214720.2166
PARM	76.604	348.5	211775.1227
PARM	47.8289	377.3	208837.9032
PARM	80.5255	344.6	212171.6719
PARM	106.6214	318.5	215260.0036
PARM	33.3026	391.8	207384.9582
PARM	22.2005	402.9	206300.2092
PARM	52.8035	372.3	209282.402
PARM	66.8633	358.3	210682.7347
PARM	22.8446	402.3	206317.6244
PARM	32.8921	392.3	207316.3381
PARM	90.6286	334.5	213448.3039
PARM	71.0384	354.1	211210.1941
PARM	95.773	329.4	213901.7689
PARM	105.199	319.9	215025.1481
PARM	72.1179	353.0	211255.8775
PARM	26.6004	398.5	206729.2425
PARM	74.2063	350.9	211533.6228
PARM	117.304	307.8	216466.3181
PARM	56.2589	368.9	209607.7638
PARM	72.6295	352.5	211289.0074
PARM	42.8262	382.3	208319.0592
PARM	50.4092	374.7	209032.7315
PARM	24.7059	400.4	206571.0161
PARM	46.3015	378.8	208768.8931
PARM	50.3075	374.8	209143.8123
PARM	111.412	313.7	215760.1326
PARM	116.616	308.5	216332.4402
PARM	43.4279	381.7	208369.7791
PARM	85.2059	339.9	212867.4935
PARM	40.903	384.2	208206.8388
PARM	60.9874	364.2	210103.8556
PARM	31.2598	393.9	207132.8833
PARM	23.6086	401.5	206413.8856
PARM	91.1308	334.0	213445.4282
PARM	52.0023	373.1	209200.7003
PARM	26.2758	398.9	206671.3611
PARM	38.0803	387.1	207839.1642
PARM	20.7121	404.4	206150.5224
PARM	63.7236	361.4	210418.2431
PARM	37.123	388.0	207726.6597
PARM	52.2196	372.9	209244.1765
PARM	97.2526	327.9	214124.8391
PARM	71.5407	353.6	211112.3613
PARM	51.0048	374.1	209227.6002
PARM	112.2208	312.9	215840.9673
PARM	77.312	347.8	211842.5369
PARM	38.5002	386.6	207959.4475
PARM	78.1068	347.0	211942.3771
PARM	30.9236	394.2	207109.1176
PARM	63.1148	362.0	210411.8456
PARM	84.6541	340.5	212543.2765
PARM	79.3135	345.8	212121.6144
PARM	58.4319	366.7	209903.5646
PARM	99.2253	325.9	214354.5662
